gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2018-03-13,0,1.0,0.9170089991,0.697667104571,0.430707399494,0.239689513272,0.10136600233,0.039775065803,1,2250,Gonzaga,89.54,West,4
mens,2018-03-13,0,1.0,0.977819509761,0.703367987838,0.343050095492,0.171106141924,0.074667620206,0.030193566193,1,2752,Xavier,88.88,West,1
mens,2018-03-13,0,1.0,0.893139074058,0.549710436169,0.271200969845,0.136965937387,0.059142441906,0.02367475211,1,130,Michigan,88.54,West,3
mens,2018-03-13,0,1.0,0.757058643213,0.401467186527,0.155804192597,0.083921649425,0.044147335974,0.018295502535,1,96,Kentucky,88.17,South,5
mens,2018-03-13,0,1.0,0.90704487258,0.594002815685,0.268427870601,0.104963186908,0.048858173006,0.017743246023,1,2633,Tennessee,87.17,South,3
mens,2018-03-13,0,1.0,0.835948340094,0.444677358467,0.144942190717,0.082308046813,0.036118934749,0.017522462897,1,277,West Virginia,88.58,East,5
mens,2018-03-13,0,1.0,0.909079412163,0.500517258443,0.129827349321,0.063387752268,0.02895828159,0.014530520185,1,2724,Wichita State,87.97,East,4
mens,2018-03-13,0,1.0,0.848210938042,0.482545884858,0.145428515956,0.064936308811,0.034508034936,0.014461358242,1,12,Arizona,87.86,South,4
mens,2018-03-13,0,1.0,0.717811950102,0.339960975934,0.152265102819,0.070551371254,0.031714987873,0.013196084778,1,248,Houston,86.21,West,6
mens,2018-03-13,0,1.0,0.893567433562,0.54778460449,0.206320804182,0.056698975652,0.02563667019,0.012753098878,1,2641,Texas Tech,87.27,East,3
mens,2018-03-13,0,1.0,0.721693979473,0.343678388673,0.137196822375,0.040025530356,0.016014845151,0.007188927027,1,57,Florida,86.43,East,6
mens,2018-03-13,0,1.0,0.765700866938,0.239790798822,0.112313936597,0.047164414993,0.017288932263,0.005919986185,1,194,Ohio State,85.59,West,5
mens,2018-03-13,0,1.0,0.573537802921,0.136076864999,0.047718593202,0.020620745656,0.008268893337,0.003875464839,1,2628,Texas Christian,84.84,Midwest,6
mens,2018-03-13,0,1.0,0.631560663564,0.157958104135,0.095318635703,0.028435042511,0.008922899726,0.003421808819,1,2550,Seton Hall,85.05,Midwest,8
mens,2018-03-13,0,1.0,0.798161036176,0.416372948119,0.112993257539,0.030250307184,0.009125373479,0.003386769352,1,2,Auburn,84.04,Midwest,4
mens,2018-03-13,0,1.0,0.603822408718,0.174723545154,0.087411084997,0.022795568723,0.007974008015,0.003194535205,1,2086,Butler,84.65,East,10
mens,2018-03-13,0,1.0,0.619810057438,0.350699548162,0.098184467609,0.027086950345,0.008203336079,0.00305454574,1,228,Clemson,84.15,Midwest,5
mens,2018-03-13,0,1.0,0.582693087623,0.128960538475,0.053100733048,0.021077749678,0.00829085722,0.003035757132,1,245,Texas A&M,83.55,West,7
mens,2018-03-13,0,1.0,0.598094157179,0.247431372796,0.082448652934,0.023731459869,0.009398693836,0.002883853829,1,2390,Miami (FL),83.94,South,6
mens,2018-03-13,0,1.0,0.706088012122,0.214943765871,0.072588948258,0.025928114312,0.008486508328,0.002610201688,1,52,Florida State,83.61,West,9
mens,2018-03-13,0,1.0,0.596012573419,0.131015870725,0.052773880599,0.013358266941,0.006217719709,0.002257909981,1,251,Texas,82.9,South,10
mens,2018-03-13,0,1.0,0.582607253877,0.097679993768,0.037711866918,0.013371518766,0.005398533932,0.001689580977,1,156,Creighton,83.4,South,8
mens,2018-03-13,0,1.0,0.593169777567,0.088358396891,0.035183942528,0.013980846428,0.004290840315,0.001536985754,1,259,Virginia Tech,83.43,East,8
mens,2018-03-13,0,1.0,0.396177591282,0.090506310748,0.040116981425,0.009022173409,0.003228749255,0.001318798746,1,8,Arkansas,83.29,East,7
mens,2018-03-13,0,1.0,0.282188049898,0.087072483128,0.036250855189,0.015738466966,0.004251037241,0.001090409125,1,21,San Diego State,81.72,West,11
mens,2018-03-13,0,1.0,0.417392746123,0.067048774058,0.0252087729,0.008720143807,0.00350141565,0.00108968068,1,2306,Kansas State,81.48,South,9
